Date,AAPL,JPM,TLT,GLD
2023-10-04,579.0054791063208,190.05055587250064,149.06880376598355,194.05857474544453
2023-10-05,584.153888319937,188.94743912818947,149.00690193070287,191.5974781977881
2023-10-06,583.3206665066233,191.6051938432876,148.42823742167988,194.57090885152056
2023-10-09,566.8816126913999,187.17784658325485,147.53135212222531,196.13851409674803
2023-10-10,558.2965646708781,184.28743991152436,148.23842766381915,198.21002499578356
2023-10-11,562.7798926225993,186.40615244903654,149.67249402351402,197.38403479528236
2023-10-12,561.6606550879153,188.11272376461602,149.64753613889846,197.14368973394065
2023-10-13,565.2805966027613,187.51033962352034,149.92404734949636,194.53055645499583
2023-10-16,571.937622778562,186.68023403308985,150.58304677160734,193.6069498645994
2023-10-17,575.4375726042123,189.75549188039446,149.28878603801903,194.5507559031983
2023-10-18,581.6664114922112,191.88207687512764,151.07040594774344,196.98707989889934
2023-10-19,569.5956648507137,192.32291337969554,151.50766252407348,194.97569435196166
2023-10-20,570.2627591026074,192.93583409976372,153.0222431223995,194.3420231408167
2023-10-23,559.7049539530971,190.01269858355397,152.62461502274428,194.102890548151
2023-10-24,551.5251364670934,189.44678620750705,154.2657347627548,191.59769334650184
2023-10-25,540.3949072342429,187.552702842278,155.5588164946046,192.7095174864974
2023-10-26,546.8984562349889,190.12448452708668,155.78992461694023,191.4336572896804
2023-10-27,559.7967495714649,193.4386058698791,155.88156665245577,191.1184626122308
2023-10-30,565.9781146354595,195.13033178269313,155.5672222773999,190.34179011579164
2023-10-31,566.8033069180998,194.40095905226082,156.44965110742223,188.96488730067964
2023-11-01,590.7498858979478,199.3089686123746,156.0765392047781,188.9898028000171
2023-11-02,606.6676019321627,199.50719789926498,153.85113144444028,188.64258760317435
2023-11-03,597.8039183086146,195.69610364529873,153.34474758612413,188.01821375836295
2023-11-06,587.7880162788508,194.01202767717612,153.56687227810593,186.76552203372967
2023-11-07,577.8110765812286,196.48060941144863,154.06854749632208,187.36743354296144
2023-11-08,576.1753807332151,202.12620814674136,154.0146932440498,190.35584737627107
2023-11-09,587.3269012875566,204.29578008266412,155.05044759473552,190.6454507514624
2023-11-10,595.025040802806,202.77324497473003,153.38794203241554,192.48654772543418
2023-11-13,607.1722904620169,204.21022090725427,153.4784726960609,190.0122074067786
2023-11-14,599.0314941874616,204.55701159206785,151.96921006863346,190.33343169725316
2023-11-15,587.9186435903283,202.9951047978772,152.89413531228135,188.40741036662808
2023-11-16,579.5297546834025,203.77593166034475,153.2427233821063,185.83319651535064
2023-11-17,562.6165060528903,202.63529269495186,153.94138301098909,184.576034189423
2023-11-20,556.0709235808678,201.19993615698368,153.52944394360745,186.70359219121298
2023-11-21,549.2278814557714,200.749123544267,155.08339918215884,188.4245213215934
2023-11-22,553.894818342828,203.55243405609008,155.7850299918725,188.8951502986699
2023-11-23,538.5914537286682,203.45495480351613,156.66517316849578,186.21610507284757
2023-11-24,559.566873638444,207.33984920663116,155.7246330199457,185.90793710655052
2023-11-27,560.1281644730922,207.37778090801913,156.1495877941228,186.475674549435
2023-11-28,554.7079579780693,205.85459306125748,155.4075179274065,186.8222954570597
2023-11-29,532.4201873787832,205.20053131074218,156.52505169800048,183.63205864745467
2023-11-30,537.2634858435786,208.06008144447875,157.94790330328027,182.12982812312586
2023-12-01,544.6119150003948,207.96091497143513,159.20931589076335,182.0557044847916
2023-12-04,556.021229320096,211.4276167141272,158.44994722074574,183.01691757221934
2023-12-05,571.0311238122166,216.4892594206034,158.0093718350877,179.2937549179314
2023-12-06,567.1407283444835,217.72677901779562,156.76682151775424,179.0548233734648
2023-12-07,578.5481290799031,218.02797016552915,156.98114601619733,179.3325908599157
2023-12-08,567.9496074833137,216.0581743585966,157.65823872645382,180.8139537290078
2023-12-11,570.1474518054068,217.46408111361072,155.83222270974767,182.0377210604401
2023-12-12,587.8930841738925,222.76693723849584,154.15812002646766,183.07888369619312
2023-12-13,591.9974944762974,221.08730694002963,154.08558632837241,181.73631244946773
2023-12-14,604.9240593698173,224.7312163037145,153.24640492614623,178.52457930908182
2023-12-15,609.2970390941273,223.30874006331064,151.87710451143124,177.8980625946033
2023-12-18,599.9418214450644,221.63042034141023,152.4300782629894,179.62541378779224
2023-12-19,599.5991317231069,224.8024817600139,152.48776368313085,182.04228010546225
2023-12-20,605.7034528225564,228.0841876040463,152.0142874640808,183.3050012523466
2023-12-21,613.3018911604954,230.53285180111456,151.1131511656009,184.08668138025234
2023-12-22,608.5269261620381,227.5493509099049,152.60221482369738,184.78489360895412
2023-12-25,598.4940227042132,226.22996449953254,154.43542367933279,183.85290265607287
2023-12-26,607.1991930019582,224.56556118848016,154.05103954446676,183.66353219289562
2023-12-27,605.4246285535249,225.9531571332977,153.49002765363716,186.62011714606598
2023-12-28,610.389835845765,228.21615204561465,153.7837845340557,185.00209849509852
2023-12-29,607.2546612251596,229.7285852386977,153.39187046666783,187.88382248318374
